Latitude,Longitude,DepthOfSoil,TotalUnitWeight,N60,FinesContent,PeakGroundAcceleration,GoundWaterLevel,SoilType,ModulusOfElasticity
15.598641°,120.517534°,4.5,20,80,55,0.3,7,ML,20
15.602424°,120.593012°,4.5,21,43,28,0.3,4.5,SM,20
15.642894°,120.528764°,4.5,21,29,20.62,0.3,3,SM,15
15.693865°,120.551974°,4.5,18,16,66,0.3,1,MH,12
15.634186°,120.516916°,4.5,23,100,0,0.4,6.1,CORING,2000
15.621352°,120.37284°,4.5,23,100,0,0.4,2,SANDSTONE,2000
15.59681,120.6987,4.5,18,37,52.8,0.3,1,ML,15
15.34932,120.5741,4.5,19,10,3.74,0.4,1.5,SP,13.5
15.36047,120.5304,4.5,21,22,81.33,0.4,9.5,CH,27.5
15.33667,120.5917,4.5,20,30,22.86,0.4,6,SM,32.5
15.33669,120.592,4.5,21,41,23.71,0.4,6,SM,35
15.35053,120.5702,4.5,21,39,52.22,0.4,9,ML,55
15.33234,120.591,4.5,20,13,52.24,0.36,3,ML,20
15.62537,120.2874,4.5,21,47,13,0.346,5,SM,35
15.279407,120.569097,6,20,23,24.31,0.4,9,SM,32.5
15.322512,120.596195,6,20,24,21.86,0.35,3,SM,32.5
15.279922,120.569694,6,21,35,2.79,0.4,6,SP,35
15.277808,120.521471,6,21,34,82.04,0.4,9.5,CH,55
15.278626,120.5219573,6,21,21,83.14,0.4,2,CH,27.5
15.399005,120.7182445,6,21,40,67.97,0.34,3,MH,55
15.277838,120.520837,6,20,27,17.92,0.4,3,SM,32.5
15.331204,120.636487,6,20,14,25.82,0.36,3,SM,32.5
15.35059444,120.4927778,6,21,27,27.6,0.44,8.5,SM,32.5
15.365694,120.448519,6,19.6,17,27.99,0.48,2,SM,32.5
15.3578,120.53065,6,21,17,54.21,0.4,7.5,ML,27.5
15.35769,120.53017,6,21,17,52.39,0.4,7.5,ML,27.5
15.37941,120.470341,6,20.3,15,22.32,0.45,3,SM,32.5
15.332477,120.591198,6,21,41,67.67,0.4,3,MH,55
15.403394,120.515884,6,21.8,28,4.23,0.4,3,SP,32.5
15.379707,120.470423,6,19.8,11,30.64,0.41,3,SM,13.5
15.377798,120.467872,6,20.9,19,4.17,0.41,3,SP,13.5
15.470323,120.383105,6,23,100,0,0.48,6,SANDSTONE,6000
15.81726,120.611548,6,20,21,19,0.47,4.5,SM,32.5
15.350556,120.573333,6,21,37,54.94,0.4,9,ML,55
15.325423,120.423657,6,20,25,20.9,0.03,3,SM,32.5
15.406295,120.536085,6,20,18,2.02,0.4,1,SP,32.5
15.346592,120.592147,6,23,100,0,0.36,8.5,sandstone,6000
15.401375,120.537335,6,20,26,3.4,0.4,2,SP,32.5
15.32487,120.421894,6,20,30,26.8,0.45,3,SM,32.5
15.489744,120.588253,6,20,18,33.39,0.42,4.5,SM,32.5
15.483939,120.617972,6,21,55,26.6,0.37,1,SM,65
15.474778,120.625173,6,21,100,0,0.4,4.5,SANDSTONE,650
15.482065,120.619075,6,21,30,57,0.37,9,ML,27.5
15.506875,120.582855,6,18,14,63.6,0.3,4.5,MH,20
15.529433,120.593472,6,1.7,17,21.6,0.4,6,SM,32.5
15.439419,120.58822,6,23,100,0,0.36,10,SANDSTONE,6000
15.500038,120.578579,6,21,36,20,0.42,4.2,SM,35
15.500467,120.576593,6,19,29,26.92,0.3,0.61,SM,32.5
15.45683,120.627096,6,20,100,0,0.4,4,cobble stone,6000
15.618822,120.431117,6,23,100,0,0.4,100,Tuff,6000
15.3504006°,120.4602369°,6,21,31,29.21,0.45,8.5,SM,35
15.35973,120.5295,6,21,23,53.07,0.4,3,ML,27.5
15.31707,120.5446,6,23,100,0,0.4,12,SANDSTONE,650
15.317,120.5442,6,23,100,0,0.4,10,SANDSTONE,650
15.36075,120.5302,6,21,30,82.32,0.4,9.5,CH,27.5
15.35898,120.5297,6,21,26,54.33,0.4,1.5,ML,27.5
15.35891,120.5293,6,21,17,52.39,0.4,7.5,ML,27.5
15.35899,120.5357,6,20,30,24.1,0.4,100,SM,32.5
15.368641°,120.490274°,6,21,32,64.55,0.45,7.5,MH,55
15.36905,120.4908,6,21,33,64.57,0.45,7.5,MH,55
15.327567°,120.591033°,6,21,58,31.87,0.4,3,SM,65
15.3359,120.6253,6,21,22,36.21,0.36,1.05,CH,27.5
15.30301,120.695,6,20,23,1.73,0.33,4.05,SP,32.5
15.32441,120.6564,6,19,7,25.89,0.36,1,SM,13.5
15.32627,120.6544,6,20,21,22.74,0.36,1,SM,32.5
15.732336°,120.434617°,6,17,15,66.8,0.2,4.3,MH,12
15.656521°,120.400915°,6,23,100,0,0.4,6,SANDSTONE,6000
15.769566°,120.575766°,6,20,14,31.09,0.3,1.05,SM,32.5
15.744291°,120.596494°,6,17,29,61.15,0.3,100,MH,15
15.643867°,120.672856°,6,18.2,14,58.89,0.4,3,ML,12
15.686441°,120.635555°,6,17,22,62.05,0.3,3,MH,15
15.786300°,120.605656°,6,17,13,62.2,0.3,4.5,MH,12
15.800020°,120.611164°,6,20.2,34,30.51,0.4,2.5,SM,20
15.597202°,120.664573°,6,18,32,54.62,0.4,3,ML,15
15.759126°,120.600236°,6,17,19,86.38,0.3,1.5,CH,25
15.635467°,120.624711°,6,17,29,61.3,0.3,7.5,MH,15
15.555744°,120.600555°,6,20,26,24.6,0.3,3,SM,15
15.578777°,120.573149°,6,17,12,62.4,0.3,12,MH,12
15.598641°,120.517534°,6,21,87,54,0.3,7,ML,20
15.602424°,120.593012°,6,21,44,30.7,0.3,4.5,SM,20
15.642894°,120.528764°,6,19.8,31,19,0.3,3,SM,15
15.693865°,120.551974°,6,18,19,68,0.3,1,MH,12
15.634186°,120.516916°,6,23,100,0,0.4,6.1,CORING,2000
15.621352°,120.37284°,6,23,100,0,0.4,2,SANDSTONE,2000
15.59681,120.6987,6,18,41,56.3,0.3,1,ML,20
15.34932,120.5741,6,20,18,4.2,0.4,1.5,SP,32.5
15.36047,120.5304,6,21,30,82.32,0.4,9.5,CH,27.5
15.33667,120.5917,6,21,33,61.8,0.4,6,MH,55
15.33669,120.592,6,21,27,63.55,0.4,6,MH,27.5
15.35053,120.5702,6,21,43,18.21,0.4,9,SM,35
15.33234,120.591,6,21,24,52.79,0.36,3,ML,27.5
15.62537,120.2874,6,21,47,10,0.346,5,SM,35
15.279407,120.569097,7.5,20,29,17.46,0.4,9,SM,35
15.322512,120.596195,7.5,20,29,23.89,0.35,3,SM,32.5
15.279922,120.569694,7.5,21,49,1.52,0.4,6,SP,35
15.277808,120.521471,7.5,21,42,81.27,0.4,9.5,CH,55
15.278626,120.5219573,7.5,21,28,67.18,0.4,2,MH,27.5
15.399005,120.7182445,7.5,21,46,63.91,0.34,3,MH,55
15.277838,120.520837,7.5,20,26,17.88,0.4,3,SM,32.5
15.331204,120.636487,7.5,21,47,34.25,0.36,3,SM,35
15.35059444,120.4927778,7.5,21,28,25.2,0.44,8.5,SM,32.5
15.365694,120.448519,7.5,19.8,22,25.79,0.48,2,SM,32.5
15.3578,120.53065,7.5,21,21,24.45,0.4,7.5,SM,32.5
15.35769,120.53017,7.5,21,21,56.47,0.4,7.5,ML,27.5
15.37941,120.470341,7.5,19.4,16,21.75,0.45,3,SM,32.5
15.332477,120.591198,7.5,21,40,4.16,0.4,3,SP,35
15.403394,120.515884,7.5,22.2,43,1.79,0.4,3,SP,35
15.379707,120.470423,7.5,19.8,22,27.38,0.41,3,SM,13.5
15.377798,120.467872,7.5,21.4,21,4.77,0.41,3,SP,13.5
15.470323,120.383105,7.5,23,100,0,0.48,6,SANDSTONE,6000
15.81726,120.611548,7.5,21,71,25,0.47,4.5,SM,65
15.350556,120.573333,7.5,21,52,29.23,0.4,9,SM,65
15.325423,120.423657,7.5,21,33,26.4,0.03,3,SM,35
15.406295,120.536085,7.5,20,25,4.38,0.4,1,SP,32.5
15.346592,120.592147,7.5,23,100,0,0.36,8.5,sandstone,6000
15.401375,120.537335,7.5,21,34,1.8,0.4,2,SP,35
15.32487,120.421894,7.5,21,37,26.8,0.45,3,SM,35
15.489744,120.588253,7.5,21,25,55.01,0.42,4.5,ML,27.5
15.483939,120.617972,7.5,21,72,25.3,0.37,1,SM,65
15.474778,120.625173,7.5,21,100,0,0.4,4.5,SANDSTONE,650
15.482065,120.619075,7.5,21,38,54,0.37,9,ML,55
15.506875,120.582855,7.5,22,21,3.3,0.3,4.5,SP,32.5
15.529433,120.593472,7.5,19.3,18,23.8,0.4,6,SM,32.5
15.439419,120.58822,7.5,23,100,0,0.36,10,SANDSTONE,6000
15.500038,120.578579,7.5,23,100,0,0.42,4.2,SANDSTONE,6000
15.500467,120.576593,7.5,19,30,33.2,0.3,0.61,SM,32.5
15.45683,120.627096,7.5,21,40,4.12,0.4,4,SP,35
15.618822,120.431117,7.5,23,100,0,0.4,100,Tuff,6000
15.3504006°,120.4602369°,7.5,20,27,24.43,0.45,8.5,SM,32.5
15.35973,120.5295,7.5,21,23,53.41,0.4,3,ML,27.5
15.31707,120.5446,7.5,23,100,0,0.4,12,SANDSTONE,650
15.317,120.5442,7.5,23,100,0,0.4,10,SANDSTONE,650
15.36075,120.5302,7.5,21,35,81.36,0.4,9.5,CH,55
15.35898,120.5297,7.5,21,30,52.41,0.4,1.5,ML,27.5
15.35891,120.5293,7.5,21,21,56.47,0.4,7.5,ML,27.5
15.35899,120.5357,7.5,21,37,24.89,0.4,100,SM,35
15.368641°,120.490274°,7.5,23,100,0,0.45,7.5,SANDSTONE,650
15.36905,120.4908,7.5,23,100,65.86,0.45,7.5,MH,55
15.327567°,120.591033°,7.5,21,52,28.52,0.4,3,SM,65
15.3359,120.6253,7.5,21,29,82.22,0.36,1.05,CH,27.5
15.30301,120.695,7.5,20,29,2.18,0.33,4.05,SP,32.5
15.32441,120.6564,7.5,21,33,20.89,0.36,1,SM,35
15.32627,120.6544,7.5,20,27,22.25,0.36,1,SM,32.5
15.732336°,120.434617°,7.5,21,9,27,0.2,4.3,SM,10
15.656521°,120.400915°,7.5,17.8,22,55,0.4,6,ML,15
15.769566°,120.575766°,7.5,20,14,32.02,0.3,1.05,SM,32.5
15.744291°,120.596494°,7.5,17,52,62.68,0.3,100,MH,20
15.643867°,120.672856°,7.5,17.9,12,59.07,0.4,3,ML,12
15.686441°,120.635555°,7.5,17,19,62.04,0.3,3,MH,12
15.786300°,120.605656°,7.5,20,20,25.3,0.3,4.5,SM,15
15.800020°,120.611164°,7.5,21.2,37,27.43,0.4,2.5,SM,20
15.597202°,120.664573°,7.5,18,34,54.62,0.4,3,ML,15
15.759126°,120.600236°,7.5,20,24,31.12,0.3,1.5,SM,15
15.635467°,120.624711°,7.5,17,42,64.8,0.3,7.5,MH,20
15.555744°,120.600555°,7.5,20,31,23.1,0.3,3,SM,15
15.578777°,120.573149°,7.5,17,23,62.29,0.3,12,MH,15
15.598641°,120.517534°,7.5,23,100,0,0.3,7,GRAVEL,300
15.602424°,120.593012°,7.5,21,45,27.3,0.3,4.5,SM,20
15.642894°,120.528764°,7.5,20.4,32,30.75,0.3,3,SM,15
15.693865°,120.551974°,7.5,18,17,64.6,0.3,1,MH,12
15.634186°,120.516916°,7.5,23,100,0,0.4,6.1,CORING,2000
15.621352°,120.37284°,7.5,23,100,0,0.4,2,SANDSTONE,2000
15.59681,120.6987,7.5,18,43,54.1,0.3,1,ML,20
15.34932,120.5741,7.5,20,24,2.77,0.4,1.5,SP,32.5
15.36047,120.5304,7.5,21,35,81.36,0.4,9.5,CH,55
15.33667,120.5917,7.5,21,28,64.97,0.4,6,MH,27.5
15.33669,120.592,7.5,21,41,64.94,0.4,6,MH,55
15.35053,120.5702,7.5,20,26,27.91,0.4,9,SM,32.5
15.33234,120.591,7.5,21,32,51.78,0.36,3,ML,55
15.62537,120.2874,7.5,21,50,21,0.346,5,SM,35
15.279407,120.569097,9,21,35,34.46,0.4,9,SM,35
15.322512,120.596195,9,21,46,23.2,0.35,3,SM,35
15.279922,120.569694,9,21,55,4.69,0.4,6,SP,65
15.277808,120.521471,9,21,51,81.22,0.4,9.5,CH,55
15.278626,120.5219573,9,21,34,66.42,0.4,2,MH,55
15.399005,120.7182445,9,21,60,65.14,0.34,3,MH,55
15.277838,120.520837,9,21,36,21.78,0.4,3,SM,35
15.331204,120.636487,9,21,83,34.86,0.36,3,SM,65
15.35059444,120.4927778,9,21,31,32.73,0.44,8.5,SM,35
15.365694,120.448519,9,20.5,26,28.18,0.48,2,SM,32.5
15.3578,120.53065,9,21,25,30.25,0.4,7.5,SM,32.5
15.35769,120.53017,9,21,27,24.18,0.4,7.5,SM,32.5
15.37941,120.470341,9,19.3,32,26,0.45,3,SM,35
15.332477,120.591198,9,19.5,70,5.78,0.4,3,SP,65
15.403394,120.515884,9,22.1,45,1.59,0.4,3,SP,35
15.379707,120.470423,9,22.3,32,30.32,0.41,3,SM,13.5
15.377798,120.467872,9,21,34,3.54,0.41,3,SP,13.5
15.470323,120.383105,9,23,100,0,0.48,6,SANDSTONE,6000
15.81726,120.611548,9,21,100,5,0.47,4.5,SP-SM,65
15.350556,120.573333,9,21,64,34.07,0.4,9,SM,65
15.325423,120.423657,9,21,44,26.7,0.03,3,SM,35
15.406295,120.536085,9,21,41,3.61,0.4,1,SP,35
15.346592,120.592147,9,23,100,0,0.36,8.5,sandstone,6000
15.401375,120.537335,9,21,39,2.6,0.4,2,SP,35
15.32487,120.421894,9,21,43,24.3,0.45,3,SM,35
15.489744,120.588253,9,21,28,52.23,0.42,4.5,ML,27.5
15.483939,120.617972,9,21,86,25,0.37,1,SM,65
15.474778,120.625173,9,21,100,0,0.4,4.5,SANDSTONE,650
15.482065,120.619075,9,21,58,56,0.37,9,ML,55
15.506875,120.582855,9,23,100,0,0.3,4.5,SANDSTONE,6000
15.529433,120.593472,9,19.5,21,22.3,0.4,6,SM,32.5
15.439419,120.58822,9,23,100,0,0.36,10,SANDSTONE,6000
15.500038,120.578579,9,23,100,0,0.42,4.2,SANDSTONE,6000
15.500467,120.576593,9,20,31,22.98,0.3,0.61,SM,35
15.45683,120.627096,9,21,49,4.76,0.4,4,SP,35
15.618822,120.431117,9,23,100,0,0.4,100,Tuff,6000
15.3504006°,120.4602369°,9,21,33,27.88,0.45,8.5,SM,35
15.35973,120.5295,9,21,31,56.23,0.4,3,ML,55
15.31707,120.5446,9,23,100,0,0.4,12,SANDSTONE,650
15.317,120.5442,9,23,100,0,0.4,10,SANDSTONE,650
15.36075,120.5302,9,21,44,82.23,0.4,9.5,CH,55
15.35898,120.5297,9,21,32,59.05,0.4,1.5,ML,55
15.35891,120.5293,9,20,27,24.18,0.4,7.5,SM,32.5
15.35899,120.5357,9,21,46,19.98,0.4,100,SM,35
15.368641°,120.490274°,9,23,100,0,0.45,7.5,SANDSTONE,650
15.36905,120.4908,9,23,100,0,0.45,7.5,SANDSTONE,650
15.327567°,120.591033°,9,21,82,21.65,0.4,3,SM,65
15.3359,120.6253,9,21,34,81.7,0.36,1.05,CH,55
15.30301,120.695,9,21,34,4.82,0.33,4.05,SP,35
15.32441,120.6564,9,21,40,20.34,0.36,1,SM,35
15.32627,120.6544,9,21,31,29.12,0.36,1,SM,35
15.732336°,120.434617°,9,20,17,29.2,0.2,4.3,SM,15
15.656521°,120.400915°,9,18.1,30,57,0.4,6,ML,15
15.769566°,120.575766°,9,20,18,34.34,0.3,1.05,SM,32.5
15.744291°,120.596494°,9,17,36,61.98,0.3,100,MH,15
15.643867°,120.672856°,9,17.7,14,58.59,0.4,3,ML,12
15.686441°,120.635555°,9,18,24,56.18,0.3,3,MH,15
15.786300°,120.605656°,9,21,24,30.2,0.3,4.5,SM,15
15.800020°,120.611164°,9,20,41,31.48,0.4,2.5,SM,20
15.597202°,120.664573°,9,18,38,57.09,0.4,3,ML,15
15.759126°,120.600236°,9,20,28,33.12,0.3,1.5,SM,15
15.635467°,120.624711°,9,17,47,66.2,0.3,7.5,MH,20
15.555744°,120.600555°,9,20,30,22.6,0.3,3,SM,15
15.578777°,120.573149°,9,17,24,65.69,0.3,12,MH,15
15.598641°,120.517534°,9,23,100,0,0.3,7,GRAVEL,300
15.602424°,120.593012°,9,21,41,28,0.3,4.5,SM,20
15.642894°,120.528764°,9,19.5,37,34.88,0.3,3,SM,20
15.693865°,120.551974°,9,17,14,62.3,0.3,1,MH,12
15.634186°,120.516916°,9,23,100,0,0.4,6.1,CORING,2000
15.621352°,120.37284°,9,23,100,0,0.4,2,SANDSTONE,2000
15.59681,120.6987,9,18,41,53.7,0.3,1,ML,20
15.34932,120.5741,9,20,29,2.83,0.4,1.5,SP,32.5
15.36047,120.5304,9,21,44,82.23,0.4,9.5,CH,55
15.33667,120.5917,9,21,40,64.08,0.4,6,MH,55
15.33669,120.592,9,21,32,64.26,0.4,6,MH,55
15.35053,120.5702,9,21,38,21.15,0.4,9,SM,35
15.33234,120.591,9,21,34,53.95,0.36,3,ML,55
15.62537,120.2874,9,21,50,20,0.346,5,SM,35
15.279407,120.569097,10.5,21,41,28.25,0.4,9,SM,35
15.322512,120.596195,10.5,21,49,21.2,0.35,3,SM,35
15.279922,120.569694,10.5,21,61,2.57,0.4,6,SP,65
15.277808,120.521471,10.5,21,64,81.66,0.4,9.5,CH,55
15.278626,120.5219573,10.5,21,100,62.36,0.4,2,MH,55
15.399005,120.7182445,10.5,21,89,63.47,0.34,3,MH,55
15.277838,120.520837,10.5,21,100,19.28,0.4,3,SM,65
15.331204,120.636487,10.5,21,100,19.38,0.36,3,SM,65
15.35059444,120.4927778,10.5,20,35,31.5,0.44,8.5,SM,35
15.365694,120.448519,10.5,20.4,31,20.01,0.48,2,SM,15
15.3578,120.53065,10.5,21,33,23.44,0.4,7.5,SM,35
15.35769,120.53017,10.5,21,35,32.16,0.4,7.5,SM,32.5
15.37941,120.470341,10.5,20.5,33,31,0.45,3,SM,15
15.332477,120.591198,10.5,20,53,5.07,0.4,3,SP,35
15.403394,120.515884,10.5,21.6,46,3.88,0.4,3,SP,50
15.379707,120.470423,10.5,19.7,30,31.53,0.41,3,SM,15
15.377798,120.467872,10.5,21.5,42,4.56,0.41,3,SP,50
15.470323,120.383105,10.5,23,100,0,0.48,6,SANDSTONE,6000
15.81726,120.611548,10.5,20,28,44,0.47,4.5,SC,32.5
15.350556,120.573333,10.5,21,73,25.12,0.4,9,SM,65
15.325423,120.423657,10.5,21,50,25.2,0.03,3,SM,35
15.406295,120.536085,10.5,21,54,4.58,0.4,1,SP,65
15.346592,120.592147,10.5,23,100,0,0.36,8.5,sandstone,6000
15.401375,120.537335,10.5,21,47,2.8,0.4,2,SP,35
15.32487,120.421894,10.5,21,48,30.1,0.45,3,SM,35
15.489744,120.588253,10.5,21,38,31.49,0.42,4.5,SM,35
15.483939,120.617972,10.5,23,100,0,0.37,1,SANDSTONE,6000
15.474778,120.625173,10.5,21,100,0,0.4,4.5,SANDSTONE,650
15.482065,120.619075,10.5,23,100,0,0.37,9,SANDSTONE,650
15.506875,120.582855,10.5,22,24,2.2,0.3,4.5,SP,32.5
15.529433,120.593472,10.5,19.5,29,21.7,0.4,6,SM,32.5
15.439419,120.58822,10.5,23,100,0,0.36,10,SANDSTONE,6000
15.500038,120.578579,10.5,23,100,0,0.42,4.2,SANDSTONE,6000
15.500467,120.576593,10.5,20,33,29.05,0.3,0.61,SM,35
15.45683,120.627096,10.5,21,55,4.29,0.4,4,SP,65
15.618822,120.431117,10.5,23,100,0,0.4,100,Tuff,6000
15.3504006°,120.4602369°,10.5,21,45,27.21,0.45,8.5,SM,35
15.35973,120.5295,10.5,21,35,27.74,0.4,3,SM,35
15.31707,120.5446,10.5,23,100,0,0.4,12,SANDSTONE,650
15.317,120.5442,10.5,23,100,0,0.4,10,SANDSTONE,650
15.36075,120.5302,10.5,21,56,82.69,0.4,9.5,CH,55
15.35898,120.5297,10.5,21,33,27.34,0.4,1.5,SM,35
15.35891,120.5293,10.5,21,35,32.16,0.4,7.5,SM,35
15.35899,120.5357,10.5,21,100,24.5,0.4,100,SM,65
15.368641°,120.490274°,10.5,23,100,0,0.45,7.5,SANDSTONE,650
15.36905,120.4908,10.5,23,100,0,0.45,7.5,SANDSTONE,650
15.327567°,120.591033°,10.5,21,63,25.16,0.4,3,SM,65
15.3359,120.6253,10.5,21,37,83.89,0.36,1.05,CH,55
15.30301,120.695,10.5,21,44,3.47,0.33,4.05,SP,35
15.32441,120.6564,10.5,21,52,22.75,0.36,1,SM,65
15.32627,120.6544,10.5,21,37,22.91,0.36,1,SM,35
15.732336°,120.434617°,10.5,21,13,22.6,0.2,4.3,SM,10
15.656521°,120.400915°,10.5,18.4,63,59,0.4,6,ML,20
15.769566°,120.575766°,10.5,21,29,34.27,0.3,1.05,SM,35
15.744291°,120.596494°,10.5,17,28,61.35,0.3,100,MH,15
15.643867°,120.672856°,10.5,18.3,12,58.38,0.4,3,ML,12
15.686441°,120.635555°,10.5,17,25,63.1,0.3,3,MH,15
15.786300°,120.605656°,10.5,20,28,24.3,0.3,4.5,SM,15
15.800020°,120.611164°,10.5,20,47,30.69,0.4,2.5,SM,20
15.597202°,120.664573°,10.5,18,38,28.02,0.4,3,SM,20
15.759126°,120.600236°,10.5,21,16,29.79,0.3,1.5,SM,15
15.635467°,120.624711°,10.5,17,41,64.9,0.3,7.5,MH,20
15.555744°,120.600555°,10.5,21,39,25.7,0.3,3,SM,20
15.578777°,120.573149°,10.5,17,25,62.13,0.3,12,MH,15
15.598641°,120.517534°,10.5,23,100,0,0.3,7,GRAVEL,300
15.602424°,120.593012°,10.5,21,38,29.5,0.3,4.5,SM,20
15.642894°,120.528764°,10.5,20.1,38,30.53,0.3,3,SM,20
15.693865°,120.551974°,10.5,18,17,86.3,0.3,1,CH,25
15.634186°,120.516916°,10.5,23,100,0,0.4,6.1,CORING,2000
15.621352°,120.37284°,10.5,23,100,0,0.4,2,SANDSTONE,2000
15.59681,120.6987,10.5,18,43,52.4,0.3,1,ML,20
15.34932,120.5741,10.5,21,37,2.14,0.4,1.5,SP,35
15.36047,120.5304,10.5,21,56,82.69,0.4,9.5,CH,55
15.33667,120.5917,10.5,21,42,20.82,0.4,6,SM,35
15.33669,120.592,10.5,21,56,22.59,0.4,6,SM,65
15.35053,120.5702,10.5,21,72,22.59,0.4,9,SM,65
15.33234,120.591,10.5,21,43,53.4,0.36,3,ML,55
15.62537,120.2874,10.5,23,100,0,0.346,5,SILTSTONE,6000
15.279407,120.569097,12,21,46,31.13,0.4,9,SM,35
15.322512,120.596195,12,21,63,21.43,0.35,3,SM,65
15.279922,120.569694,12,21,70,3.63,0.4,6,SP,65
15.277808,120.521471,12,21,75,82.66,0.4,9.5,CH,55
15.35059444,120.4927778,12,20,40,25.2,0.44,8.5,SM,35
15.365694,120.448519,12,19.6,44,25.64,0.48,2,SM,20
15.3578,120.53065,12,20,37,27.27,0.4,7.5,SM,35
15.35769,120.53017,12,19,40,26.76,0.4,7.5,SM,35
15.37941,120.470341,12,19.3,44,25,0.47,3,SM,20
15.332477,120.591198,12,18,39,4.01,0.4,3,SP,35
15.403394,120.515884,12,21.7,49,3.43,0.4,3,SP,50
15.379707,120.470423,12,21.5,48,34.08,0.41,3,SM,20
15.377798,120.467872,12,21.1,46,2.95,0.41,3,SP,50
15.470323,120.383105,12,23,100,0,0.48,6,SANDSTONE,6000
15.81726,120.611548,12,21,42,97,0.47,4.5,ML,55
15.350556,120.573333,12,21,78,26.89,0.4,9,SM,65
15.325423,120.423657,12,21,54,26.3,0.03,3,SM,65
15.406295,120.536085,12,21,58,2.73,0.4,1,SP,65
15.401375,120.537335,12,21,48,68.2,0.4,2,MH,55
15.32487,120.421894,12,21,52,27.7,0.45,3,SM,65
15.489744,120.588253,12,21,52,30.38,0.42,4.5,SM,65
15.483939,120.617972,12,23,100,0,0.37,1,SANDSTONE,6000
15.474778,120.625173,12,21,100,0,0.4,4.5,SANDSTONE,650
15.482065,120.619075,12,23,100,0,0.37,9,SANDSTONE,650
15.506875,120.582855,12,22,33,4.5,0.3,4.5,SP,35
15.529433,120.593472,12,19.8,33,22.7,0.4,6,SM,35
15.439419,120.58822,12,23,100,0,0.36,10,SANDSTONE,6000
15.500038,120.578579,12,23,100,0,0.42,4.2,SANDSTONE,6000
15.500467,120.576593,12,19,32,29.31,0.3,0.61,SM,35
15.45683,120.627096,12,21,69,3.26,0.4,4,SP,65
15.618822,120.431117,12,23,100,0,0.4,100,Tuff,6000
15.3504006°,120.4602369°,12,21,49,27.64,0.45,8.5,SM,35
15.35973,120.5295,12,21,37,27.83,0.4,3,SM,35
15.31707,120.5446,12,23,100,0,0.4,12,SANDSTONE,650
15.317,120.5442,12,23,100,0,0.4,10,SANDSTONE,650
15.36075,120.5302,12,21,69,81.13,0.4,9.5,CH,55
15.35898,120.5297,12,21,40,27.19,0.4,1.5,SM,35
15.35891,120.5293,12,21,40,26.76,0.4,7.5,SM,35
15.368641°,120.490274°,12,23,100,0,0.45,7.5,SANDSTONE,650
15.36905,120.4908,12,23,100,0,0.45,7.5,SANDSTONE,650
15.327567°,120.591033°,12,21,77,24.23,0.4,3,SM,65
15.3359,120.6253,12,21,40,83.4,0.36,1.05,CH,55
15.30301,120.695,12,21,56,4.68,0.33,4.05,SP,65
15.32441,120.6564,12,21,63,24.52,0.36,1,SM,65
15.32627,120.6544,12,21,53,22.48,0.36,1,SM,65
15.732336°,120.434617°,12,20,18,25.2,0.2,4.3,SM,15
15.656521°,120.400915°,12,18,55,55,0.4,6,ML,20
15.769566°,120.575766°,12,21,41,33.65,0.3,1.05,SM,35
15.744291°,120.596494°,12,17,16,61.14,0.3,100,MH,12
15.643867°,120.672856°,12,18.1,13,55.56,0.4,3,ML,12
15.686441°,120.635555°,12,17,31,64,0.3,3,MH,15
15.786300°,120.605656°,12,20,30,23.6,0.3,4.5,SM,20
15.800020°,120.611164°,12,20.7,53,33.72,0.4,2.5,SM,20
15.597202°,120.664573°,12,19,41,35.63,0.4,3,SM,20
15.759126°,120.600236°,12,20,19,22.54,0.3,1.5,SM,15
15.635467°,120.624711°,12,17,19,65.5,0.3,7.5,MH,12
15.555744°,120.600555°,12,21,46,22.1,0.3,3,SM,20
15.578777°,120.573149°,12,17,36,63.87,0.3,12,MH,15
15.598641°,120.517534°,12,23,100,0,0.3,7,GRAVEL,300
15.602424°,120.593012°,12,21,16,23.7,0.3,4.5,SM,15
15.642894°,120.528764°,12,19.6,45,29.41,0.3,3,SM,20
15.693865°,120.551974°,12,18,10,87.6,0.3,1,CH,13
15.634186°,120.516916°,12,23,100,0,0.4,6.1,CORING,2000
15.621352°,120.37284°,12,23,100,0,0.4,2,SANDSTONE,2000
15.59681,120.6987,12,18,44,53.5,0.3,1,ML,20
15.34932,120.5741,12,21,44,2.11,0.4,1.5,SP,35
15.36047,120.5304,12,21,69,81.13,0.4,9.5,CH,55
15.33667,120.5917,12,21,46,62.92,0.4,6,MH,55
15.33669,120.592,12,21,59,62.95,0.4,6,MH,55
15.35053,120.5702,12,21,74,22.08,0.4,9,SM,65
15.33234,120.591,12,21,42,57.34,0.36,3,ML,55
15.62537,120.2874,12,23,100,0,0.346,5,COBBLES,6000
15.279407,120.569097,13.5,21,51,30.4,0.4,9,SM,65
15.322512,120.596195,13.5,21,71,21.98,0.35,3,SM,65
15.279922,120.569694,13.5,21,80,2.3,0.4,6,SP,65
15.277808,120.521471,13.5,21,82,80.9,0.4,9.5,CH,55
15.35059444,120.4927778,13.5,20,43,30.59,0.44,8.5,SM,35
15.365694,120.448519,13.5,20,46,23.06,0.48,2,SM,20
15.3578,120.53065,13.5,20,43,31.85,0.4,7.5,SM,65
15.35769,120.53017,13.5,20,48,32.73,0.4,7.5,SM,35
15.37941,120.470341,13.5,19.4,49,26.33,0.45,3,SM,20
